index,content_id,legacy_id,arabic,diacritized,audio_asset_id,audio_basename,audio_filename,category
269,word.akhdar,colors-4,أخضر,أَخْضَر,audio.word.akhdar,akhdar,akhdar.mp3,colors
270,word.burtuqaali,colors-5,برتقالي,بُرْتُقَالِيّ,audio.word.burtuqaali,burtuqaali,burtuqaali.mp3,colors
271,word.banafsaji,colors-6,بنفسجي,بَنَفْسَجِيّ,audio.word.banafsaji,banafsaji,banafsaji.mp3,colors
272,word.wardi,colors-7,وردي,وَرْدِيّ,audio.word.wardi,wardi,wardi.mp3,colors
273,word.bunni,colors-8,بني,بُنِّيّ,audio.word.bunni,bunni,bunni.mp3,colors
274,word.aswad,colors-9,أسود,أَسْوَد,audio.word.aswad,aswad,aswad.mp3,colors
275,word.abyad,colors-10,أبيض,أَبْيَض,audio.word.abyad,abyad,abyad.mp3,colors
276,word.ramaadi,colors-11,رمادي,رَمَادِيّ,audio.word.ramaadi,ramaadi,ramaadi.mp3,colors
277,word.dhahabi,colors-12,ذهبي,ذَهَبِيّ,audio.word.dhahabi,dhahabi,dhahabi.mp3,colors
278,word.fiddi,colors-13,فضي,فِضِّيّ,audio.word.fiddi,fiddi,fiddi.mp3,colors
279,word.samaawi,colors-14,سماوي,سَمَاوِيّ,audio.word.samaawi,samaawi,samaawi.mp3,colors
280,word.faatih,colors-15,فاتح,فَاتِح,audio.word.faatih,faatih,faatih.mp3,colors
281,word.ghaamiq,colors-16,غامق,غَامِق,audio.word.ghaamiq,ghaamiq,ghaamiq.mp3,colors
282,word.fayruzi,colors-17,فيروزي,فَيْرُوزِيّ,audio.word.fayruzi,fayruzi,fayruzi.mp3,colors
283,word.bayj,colors-18,بيج,بَيْج,audio.word.bayj,bayj,bayj.mp3,colors
284,word.nili,colors-19,نيلي,نِيلِيّ,audio.word.nili,nili,nili.mp3,colors
285,word.mulawwan,colors-20,ملون,مُلَوَّن,audio.word.mulawwan,mulawwan,mulawwan.mp3,colors
286,word.wahid,numbers-1,واحد,وَاحِد,audio.word.wahid,wahid,wahid.mp3,numbers
287,word.ithnaan,numbers-2,اثنان,اِثْنَان,audio.word.ithnaan,ithnaan,ithnaan.mp3,numbers
288,word.thalatha,numbers-3,ثلاثة,ثَلَاثَة,audio.word.thalatha,thalatha,thalatha.mp3,numbers
289,word.arbaa,numbers-4,أربعة,أَرْبَعَة,audio.word.arbaa,arbaa,arbaa.mp3,numbers
290,word.khamsa,numbers-5,خمسة,خَمْسَة,audio.word.khamsa,khamsa,khamsa.mp3,numbers
291,word.sitta,numbers-6,ستة,سِتَّة,audio.word.sitta,sitta,sitta.mp3,numbers
292,word.saba,numbers-7,سبعة,سَبْعَة,audio.word.saba,saba,saba.mp3,numbers
293,word.thamaaniya,numbers-8,ثمانية,ثَمَانِيَة,audio.word.thamaaniya,thamaaniya,thamaaniya.mp3,numbers
294,word.tisa,numbers-9,تسعة,تِسْعَة,audio.word.tisa,tisa,tisa.mp3,numbers
295,word.ashara,numbers-10,عشرة,عَشَرَة,audio.word.ashara,ashara,ashara.mp3,numbers
296,word.sifr,numbers-11,صفر,صِفْر,audio.word.sifr,sifr,sifr.mp3,numbers
297,word.ahada_ashar,numbers-12,أحد عشر,أَحَدَ عَشَر,audio.word.ahada_ashar,ahada_ashar,ahada_ashar.mp3,numbers
298,word.ithnaa_ashar,numbers-13,اثنا عشر,اِثْنَا عَشَر,audio.word.ithnaa_ashar,ithnaa_ashar,ithnaa_ashar.mp3,numbers
299,word.ishrun,numbers-14,عشرون,عِشْرُون,audio.word.ishrun,ishrun,ishrun.mp3,numbers
300,word.thalaathun,numbers-15,ثلاثون,ثَلَاثُون,audio.word.thalaathun,thalaathun,thalaathun.mp3,numbers
301,word.khamsun,numbers-16,خمسون,خَمْسُون,audio.word.khamsun,khamsun,khamsun.mp3,numbers
302,word.miya,numbers-17,مئة,مِئَة,audio.word.miya,miya,miya.mp3,numbers
303,word.alf,numbers-18,ألف,أَلْف,audio.word.alf,alf,alf.mp3,numbers
304,word.nisf,numbers-19,نصف,نِصْف,audio.word.nisf,nisf,nisf.mp3,numbers
305,word.zawj,numbers-20,زوج,زَوْج,audio.word.zawj,zawj,zawj.mp3,numbers
306,word.bayt,home-1,بيت,بَيْت,audio.word.bayt,bayt,bayt.mp3,home
307,word.bab,home-2,باب,بَاب,audio.word.bab,bab,bab.mp3,home
308,word.nafidha,home-3,نافذة,نَافِذَة,audio.word.nafidha,nafidha,nafidha.mp3,home
309,word.ghurfa,home-4,غرفة,غُرْفَة,audio.word.ghurfa,ghurfa,ghurfa.mp3,home
310,word.sarir,home-5,سرير,سَرِير,audio.word.sarir,sarir,sarir.mp3,home
311,word.wisaada,home-6,وسادة,وِسَادَة,audio.word.wisaada,wisaada,wisaada.mp3,home
312,word.battaaniya,home-7,بطانية,بَطَّانِيَة,audio.word.battaaniya,battaaniya,battaaniya.mp3,home
313,word.kursi,home-8,كرسي,كُرْسِيّ,audio.word.kursi,kursi,kursi.mp3,home
314,word.tawila,home-9,طاولة,طَاوِلَة,audio.word.tawila,tawila,tawila.mp3,home
315,word.khizaana,home-10,خزانة,خِزَانَة,audio.word.khizaana,khizaana,khizaana.mp3,home
316,word.miraa,home-11,مرآة,مِرْآة,audio.word.miraa,miraa,miraa.mp3,home
317,word.sajjaada,home-12,سجادة,سَجَّادَة,audio.word.sajjaada,sajjaada,sajjaada.mp3,home
318,word.misbaah,home-13,مصباح,مِصْبَاح,audio.word.misbaah,misbaah,misbaah.mp3,home
319,word.saa,home-14,ساعة,سَاعَة,audio.word.saa,saa,saa.mp3,home
320,word.tilfaaz,home-15,تلفاز,تِلْفَاز,audio.word.tilfaaz,tilfaaz,tilfaaz.mp3,home
321,word.thallaaja,home-16,ثلاجة,ثَلَّاجَة,audio.word.thallaaja,thallaaja,thallaaja.mp3,home
322,word.furn,home-17,فرن,فُرْن,audio.word.furn,furn,furn.mp3,home
323,word.mikwaa,home-18,مكواة,مِكْوَاة,audio.word.mikwaa,mikwaa,mikwaa.mp3,home
324,word.miknasa,home-19,مكنسة,مِكْنَسَة,audio.word.miknasa,miknasa,miknasa.mp3,home
325,word.matbakh,home-20,مطبخ,مَطْبَخ,audio.word.matbakh,matbakh,matbakh.mp3,home
326,word.hammam,home-21,حمام,حَمَّام,audio.word.hammam,hammam,hammam.mp3,home
327,word.saabun,home-22,صابون,صَابُون,audio.word.saabun,saabun,saabun.mp3,home
328,word.minshafa,home-23,منشفة,مِنْشَفَة,audio.word.minshafa,minshafa,minshafa.mp3,home
329,word.furshaa,home-24,فرشاة,فُرْشَاة,audio.word.furshaa,furshaa,furshaa.mp3,home
330,word.majun,home-25,معجون,مَعْجُون,audio.word.majun,majun,majun.mp3,home
331,word.musht,home-26,مشط,مُشْط,audio.word.musht,musht,musht.mp3,home
332,word.kub,home-27,كوب,كُوب,audio.word.kub,kub,kub.mp3,home
333,word.sahn,home-28,صحن,صَحْن,audio.word.sahn,sahn,sahn.mp3,home
334,word.milaqa,home-29,ملعقة,مِلْعَقَة,audio.word.milaqa,milaqa,milaqa.mp3,home
335,word.shawka,home-30,شوكة,شَوْكَة,audio.word.shawka,shawka,shawka.mp3,home
336,word.sikkin,home-31,سكين,سِكِّين,audio.word.sikkin,sikkin,sikkin.mp3,home
337,word.qidr,home-32,قدر,قِدْر,audio.word.qidr,qidr,qidr.mp3,home
338,word.miqlaa,home-33,مقلاة,مِقْلَاة,audio.word.miqlaa,miqlaa,miqlaa.mp3,home
339,word.ibriq,home-34,إبريق,إِبْرِيق,audio.word.ibriq,ibriq,ibriq.mp3,home
340,word.salla,home-35,سلة,سَلَّة,audio.word.salla,salla,salla.mp3,home
341,word.daraj,home-36,درج,دَرَج,audio.word.daraj,daraj,daraj.mp3,home
342,word.saqf,home-37,سقف,سَقْف,audio.word.saqf,saqf,saqf.mp3,home
343,word.jidaar,home-38,جدار,جِدَار,audio.word.jidaar,jidaar,jidaar.mp3,home
344,word.ardiyya,home-39,أرضية,أَرْضِيَّة,audio.word.ardiyya,ardiyya,ardiyya.mp3,home
345,word.hadiqa,home-40,حديقة,حَدِيقَة,audio.word.hadiqa,hadiqa,hadiqa.mp3,home
346,word.miftah,home-41,مفتاح,مِفْتَاح,audio.word.miftah,miftah,miftah.mp3,home
347,word.qufl,home-42,قفل,قُفْل,audio.word.qufl,qufl,qufl.mp3,home
348,word.jaras,home-43,جرس,جَرَس,audio.word.jaras,jaras,jaras.mp3,home
349,word.sitaara,home-44,ستارة,سِتَارَة,audio.word.sitaara,sitaara,sitaara.mp3,home
350,word.arika,home-45,أريكة,أَرِيكَة,audio.word.arika,arika,arika.mp3,home
351,word.raff,home-46,رف,رَفّ,audio.word.raff,raff,raff.mp3,home
352,word.sunduq,home-47,صندوق,صُنْدُوق,audio.word.sunduq,sunduq,sunduq.mp3,home
353,word.mirwaha,home-48,مروحة,مِرْوَحَة,audio.word.mirwaha,mirwaha,mirwaha.mp3,home
354,word.haatif,home-49,هاتف,هَاتِف,audio.word.haatif,haatif,haatif.mp3,home
355,word.mizalla,home-50,مظلة,مِظَلَّة,audio.word.mizalla,mizalla,mizalla.mp3,home
356,word.madrasa,school-1,مدرسة,مَدْرَسَة,audio.word.madrasa,madrasa,madrasa.mp3,school
357,word.muallim,school-2,معلم,مُعَلِّم,audio.word.muallim,muallim,muallim.mp3,school
358,word.muallima,school-3,معلمة,مُعَلِّمَة,audio.word.muallima,muallima,muallima.mp3,school
359,word.tilmidh,school-4,تلميذ,تِلْمِيذ,audio.word.tilmidh,tilmidh,tilmidh.mp3,school
360,word.fasl,school-5,فصل,فَصْل,audio.word.fasl,fasl,fasl.mp3,school
361,word.kitab,school-6,كتاب,كِتَاب,audio.word.kitab,kitab,kitab.mp3,school
362,word.daftar,school-7,دفتر,دَفْتَر,audio.word.daftar,daftar,daftar.mp3,school
363,word.qalam,school-8,قلم,قَلَم,audio.word.qalam,qalam,qalam.mp3,school
364,word.mimhaa,school-9,ممحاة,مِمْحَاة,audio.word.mimhaa,mimhaa,mimhaa.mp3,school
365,word.mistara,school-10,مسطرة,مِسْطَرَة,audio.word.mistara,mistara,mistara.mp3,school
366,word.haqiba,school-11,حقيبة,حَقِيبَة,audio.word.haqiba,haqiba,haqiba.mp3,school
367,word.sabbura,school-12,سبورة,سَبُّورَة,audio.word.sabbura,sabbura,sabbura.mp3,school
368,word.tabaashir,school-13,طباشير,طَبَاشِير,audio.word.tabaashir,tabaashir,tabaashir.mp3,school
369,word.alwaan,school-14,ألوان,أَلْوَان,audio.word.alwaan,alwaan,alwaan.mp3,school
370,word.miqass,school-15,مقص,مِقَصّ,audio.word.miqass,miqass,miqass.mp3,school
371,word.ghiraa,school-16,غراء,غِرَاء,audio.word.ghiraa,ghiraa,ghiraa.mp3,school
372,word.waraqa,school-17,ورقة,وَرَقَة,audio.word.waraqa,waraqa,waraqa.mp3,school
373,word.rasm,school-18,رسم,رَسْم,audio.word.rasm,rasm,rasm.mp3,school
374,word.dars,school-19,درس,دَرْس,audio.word.dars,dars,dars.mp3,school
375,word.waajib,school-20,واجب,وَاجِب,audio.word.waajib,waajib,waajib.mp3,school
376,word.imtihaan,school-21,امتحان,اِمْتِحَان,audio.word.imtihaan,imtihaan,imtihaan.mp3,school
377,word.suwaal,school-22,سؤال,سُؤَال,audio.word.suwaal,suwaal,suwaal.mp3,school
378,word.jawaab,school-23,جواب,جَوَاب,audio.word.jawaab,jawaab,jawaab.mp3,school
379,word.harf,school-24,حرف,حَرْف,audio.word.harf,harf,harf.mp3,school
380,word.kalima,school-25,كلمة,كَلِمَة,audio.word.kalima,kalima,kalima.mp3,school
381,word.jumla,school-26,جملة,جُمْلَة,audio.word.jumla,jumla,jumla.mp3,school
382,word.qissa,school-27,قصة,قِصَّة,audio.word.qissa,qissa,qissa.mp3,school
383,word.qiraa,school-28,قراءة,قِرَاءَة,audio.word.qiraa,qiraa,qiraa.mp3,school
384,word.kitaaba,school-29,كتابة,كِتَابَة,audio.word.kitaaba,kitaaba,kitaaba.mp3,school
385,word.hisaab,school-30,حساب,حِسَاب,audio.word.hisaab,hisaab,hisaab.mp3,school
386,word.ilm,school-31,علم,عِلْم,audio.word.ilm,ilm,ilm.mp3,school
387,word.maktaba,school-32,مكتبة,مَكْتَبَة,audio.word.maktaba,maktaba,maktaba.mp3,school
388,word.maktab,school-33,مكتب,مَكْتَب,audio.word.maktab,maktab,maktab.mp3,school
389,word.jarasu_almadrasa,school-34,جرس المدرسة,جَرَسُ المَدْرَسَة,audio.word.jarasu_almadrasa,jarasu_almadrasa,jarasu_almadrasa.mp3,school
390,word.fusha,school-35,فسحة,فُسْحَة,audio.word.fusha,fusha,fusha.mp3,school
391,word.malab,school-36,ملعب,مَلْعَب,audio.word.malab,malab,malab.mp3,school
392,word.sadiqu_alssaff,school-37,صديق الصف,صَدِيقُ الصَّفّ,audio.word.sadiqu_alssaff,sadiqu_alssaff,sadiqu_alssaff.mp3,school
393,word.najma,school-38,نجمة,نَجْمَة,audio.word.najma,najma,najma.mp3,school
394,word.shahaada,school-39,شهادة,شَهَادَة,audio.word.shahaada,shahaada,shahaada.mp3,school
395,word.haasub,school-40,حاسوب,حَاسُوب,audio.word.haasub,haasub,haasub.mp3,school
396,word.qamis,clothes-1,قميص,قَمِيص,audio.word.qamis,qamis,qamis.mp3,clothes
397,word.bantaal,clothes-2,بنطال,بَنْطَال,audio.word.bantaal,bantaal,bantaal.mp3,clothes
398,word.fustaan,clothes-3,فستان,فُسْتَان,audio.word.fustaan,fustaan,fustaan.mp3,clothes
399,word.tannura,clothes-4,تنورة,تَنُّورَة,audio.word.tannura,tannura,tannura.mp3,clothes
400,word.mitaf,clothes-5,معطف,مِعْطَف,audio.word.mitaf,mitaf,mitaf.mp3,clothes
401,word.sutra,clothes-6,سترة,سُتْرَة,audio.word.sutra,sutra,sutra.mp3,clothes
402,word.kanza,clothes-7,كنزة,كَنْزَة,audio.word.kanza,kanza,kanza.mp3,clothes
403,word.jawrab,clothes-8,جورب,جَوْرَب,audio.word.jawrab,jawrab,jawrab.mp3,clothes
404,word.hidha,clothes-9,حذاء,حِذَاء,audio.word.hidha,hidha,hidha.mp3,clothes
405,word.sandal,clothes-10,صندل,صَنْدَل,audio.word.sandal,sandal,sandal.mp3,clothes
406,word.hizaam,clothes-11,حزام,حِزَام,audio.word.hizaam,hizaam,hizaam.mp3,clothes
407,word.qubbaa,clothes-12,قبعة,قُبَّعَة,audio.word.qubbaa,qubbaa,qubbaa.mp3,clothes
408,word.wishaah,clothes-13,وشاح,وِشَاح,audio.word.wishaah,wishaah,wishaah.mp3,clothes
409,word.quffaaz,clothes-14,قفاز,قُفَّاز,audio.word.quffaaz,quffaaz,quffaaz.mp3,clothes
410,word.nazzaara,clothes-15,نظارة,نَظَّارَة,audio.word.nazzaara,nazzaara,nazzaara.mp3,clothes
411,word.saa_yad,clothes-16,ساعة يد,سَاعَةُ يَد,audio.word.saa_yad,saa_yad,saa_yad.mp3,clothes
412,word.haqiba_yad,clothes-17,حقيبة يد,حَقِيبَةُ يَد,audio.word.haqiba_yad,haqiba_yad,haqiba_yad.mp3,clothes
413,word.mihfaza,clothes-18,محفظة,مِحْفَظَة,audio.word.mihfaza,mihfaza,mihfaza.mp3,clothes
414,word.zirr,clothes-19,زر,زِرّ,audio.word.zirr,zirr,zirr.mp3,clothes
415,word.jayb,clothes-20,جيب,جَيْب,audio.word.jayb,jayb,jayb.mp3,clothes
416,word.mindil,clothes-21,منديل,مِنْدِيل,audio.word.mindil,mindil,mindil.mp3,clothes
417,word.miryala,clothes-22,مريلة,مِرْيَلَة,audio.word.miryala,miryala,miryala.mp3,clothes
418,word.bijaama,clothes-23,بيجامة,بِيجَامَة,audio.word.bijaama,bijaama,bijaama.mp3,clothes
419,word.shurt,clothes-24,شورت,شُورْت,audio.word.shurt,shurt,shurt.mp3,clothes
420,word.thawb,clothes-25,ثوب,ثَوْب,audio.word.thawb,thawb,thawb.mp3,clothes
421,word.abaa,clothes-26,عباءة,عَبَاءَة,audio.word.abaa,abaa,abaa.mp3,clothes
422,word.hijaab,clothes-27,حجاب,حِجَاب,audio.word.hijaab,hijaab,hijaab.mp3,clothes
423,word.kufiyya,clothes-28,كوفية,كُوفِيَّة,audio.word.kufiyya,kufiyya,kufiyya.mp3,clothes
424,word.qamisu_daakhili,clothes-29,قميص داخلي,قَمِيصٌ دَاخِلِيّ,audio.word.qamisu_daakhili,qamisu_daakhili,qamisu_daakhili.mp3,clothes
425,word.malaabisu_riyaada,clothes-30,ملابس رياضة,مَلَابِسُ رِيَاضَة,audio.word.malaabisu_riyaada,malaabisu_riyaada,malaabisu_riyaada.mp3,clothes
426,word.mitafu_matar,clothes-31,معطف مطر,مِعْطَفُ مَطَر,audio.word.mitafu_matar,mitafu_matar,mitafu_matar.mp3,clothes
427,word.hidhaau_matar,clothes-32,حذاء مطر,حِذَاءُ مَطَر,audio.word.hidhaau_matar,hidhaau_matar,hidhaau_matar.mp3,clothes
428,word.khaatam,clothes-33,خاتم,خَاتَم,audio.word.khaatam,khaatam,khaatam.mp3,clothes
429,word.siwaar,clothes-34,سوار,سِوَار,audio.word.siwaar,siwaar,siwaar.mp3,clothes
430,word.qilaada,clothes-35,قلادة,قِلَادَة,audio.word.qilaada,qilaada,qilaada.mp3,clothes
431,word.shajara,nature-1,شجرة,شَجَرَة,audio.word.shajara,shajara,shajara.mp3,nature
432,word.zahra,nature-2,زهرة,زَهْرَة,audio.word.zahra,zahra,zahra.mp3,nature
433,word.warda,nature-3,وردة,وَرْدَة,audio.word.warda,warda,warda.mp3,nature
434,word.waraqa,nature-4,ورقة,وَرَقَة,audio.word.waraqa,waraqa,waraqa.mp3,nature
435,word.ushb,nature-5,عشب,عُشْب,audio.word.ushb,ushb,ushb.mp3,nature
436,word.ghusn,nature-6,غصن,غُصْن,audio.word.ghusn,ghusn,ghusn.mp3,nature
437,word.jadhr,nature-7,جذر,جَذْر,audio.word.jadhr,jadhr,jadhr.mp3,nature
438,word.badhra,nature-8,بذرة,بَذْرَة,audio.word.badhra,badhra,badhra.mp3,nature
439,word.nabaatu_saghir,nature-9,نبات صغير,نَبَاتٌ صَغِير,audio.word.nabaatu_saghir,nabaatu_saghir,nabaatu_saghir.mp3,nature
440,word.ghaaba,nature-10,غابة,غَابَة,audio.word.ghaaba,ghaaba,ghaaba.mp3,nature
441,word.jabal,nature-11,جبل,جَبَل,audio.word.jabal,jabal,jabal.mp3,nature
442,word.tall,nature-12,تل,تَلّ,audio.word.tall,tall,tall.mp3,nature
443,word.waadi,nature-13,واد,وَادٍ,audio.word.waadi,waadi,waadi.mp3,nature
444,word.sahraa,nature-14,صحراء,صَحْرَاء,audio.word.sahraa,sahraa,sahraa.mp3,nature
445,word.raml,nature-15,رمل,رَمْل,audio.word.raml,raml,raml.mp3,nature
446,word.hajar,nature-16,حجر,حَجَر,audio.word.hajar,hajar,hajar.mp3,nature
447,word.turaab,nature-17,تراب,تُرَاب,audio.word.turaab,turaab,turaab.mp3,nature
448,word.nahr,nature-18,نهر,نَهْر,audio.word.nahr,nahr,nahr.mp3,nature
449,word.buhayra,nature-19,بحيرة,بُحَيْرَة,audio.word.buhayra,buhayra,buhayra.mp3,nature
450,word.shallaal,nature-20,شلال,شَلَّال,audio.word.shallaal,shallaal,shallaal.mp3,nature
451,word.ayn_maa,nature-21,عين ماء,عَيْن مَاء,audio.word.ayn_maa,ayn_maa,ayn_maa.mp3,nature
452,word.matar,nature-22,مطر,مَطَر,audio.word.matar,matar,matar.mp3,nature
453,word.thalj,nature-23,ثلج,ثَلْج,audio.word.thalj,thalj,thalj.mp3,nature
454,word.barad,nature-24,برد,بَرَد,audio.word.barad,barad,barad.mp3,nature
455,word.rih,nature-25,ريح,رِيح,audio.word.rih,rih,rih.mp3,nature
456,word.aasifa,nature-26,عاصفة,عَاصِفَة,audio.word.aasifa,aasifa,aasifa.mp3,nature
457,word.sahaab,nature-27,سحاب,سَحَاب,audio.word.sahaab,sahaab,sahaab.mp3,nature
458,word.dabaab,nature-28,ضباب,ضَبَاب,audio.word.dabaab,dabaab,dabaab.mp3,nature
459,word.qawsu_quzah,nature-29,قوس قزح,قَوْسُ قُزَح,audio.word.qawsu_quzah,qawsu_quzah,qawsu_quzah.mp3,nature
460,word.barq,nature-30,برق,بَرْق,audio.word.barq,barq,barq.mp3,nature
461,word.rad,nature-31,رعد,رَعْد,audio.word.rad,rad,rad.mp3,nature
462,word.nar,nature-32,نار,نَار,audio.word.nar,nar,nar.mp3,nature
463,word.dukhaan,nature-33,دخان,دُخَان,audio.word.dukhaan,dukhaan,dukhaan.mp3,nature
464,word.jalid,nature-34,جليد,جَلِيد,audio.word.jalid,jalid,jalid.mp3,nature
465,word.tin_2,nature-35,طين,طِين,audio.word.tin_2,tin_2,tin_2.mp3,nature
466,word.kahf,nature-36,كهف,كَهْف,audio.word.kahf,kahf,kahf.mp3,nature
467,word.jazira,nature-37,جزيرة,جَزِيرَة,audio.word.jazira,jazira,jazira.mp3,nature
468,word.shaatiy,nature-38,شاطئ,شَاطِئ,audio.word.shaatiy,shaatiy,shaatiy.mp3,nature
469,word.bustaan,nature-39,بستان,بُسْتَان,audio.word.bustaan,bustaan,bustaan.mp3,nature
470,word.mazraa,nature-40,مزرعة,مَزْرَعَة,audio.word.mazraa,mazraa,mazraa.mp3,nature
471,word.haql,nature-41,حقل,حَقْل,audio.word.haql,haql,haql.mp3,nature
472,word.qamh,nature-42,قمح,قَمْح,audio.word.qamh,qamh,qamh.mp3,nature
473,word.nakhla,nature-43,نخلة,نَخْلَة,audio.word.nakhla,nakhla,nakhla.mp3,nature
474,word.sabbaar,nature-44,صبار,صَبَّار,audio.word.sabbaar,sabbaar,sabbaar.mp3,nature
475,word.fitr,nature-45,فطر,فِطْر,audio.word.fitr,fitr,fitr.mp3,nature
476,word.sayyara,transport-1,سيارة,سَيَّارَة,audio.word.sayyara,sayyara,sayyara.mp3,transport
477,word.hafila,transport-2,حافلة,حَافِلَة,audio.word.hafila,hafila,hafila.mp3,transport
478,word.darraja,transport-3,دراجة,دَرَّاجَة,audio.word.darraja,darraja,darraja.mp3,transport
479,word.darraaja_naariyya,transport-4,دراجة نارية,دَرَّاجَةٌ نَارِيَّة,audio.word.darraaja_naariyya,darraaja_naariyya,darraaja_naariyya.mp3,transport
480,word.qitar,transport-5,قطار,قِطَار,audio.word.qitar,qitar,qitar.mp3,transport
481,word.taayira,transport-6,طائرة,طَائِرَة,audio.word.taayira,taayira,taayira.mp3,transport
482,word.safina,transport-7,سفينة,سَفِينَة,audio.word.safina,safina,safina.mp3,transport
483,word.qaarib,transport-8,قارب,قَارِب,audio.word.qaarib,qaarib,qaarib.mp3,transport
484,word.shaahina,transport-9,شاحنة,شَاحِنَة,audio.word.shaahina,shaahina,shaahina.mp3,transport
485,word.sayyaara_isaaf,transport-10,سيارة إسعاف,سَيَّارَةُ إِسْعَاف,audio.word.sayyaara_isaaf,sayyaara_isaaf,sayyaara_isaaf.mp3,transport
486,word.sayyaara_itfaa,transport-11,سيارة إطفاء,سَيَّارَةُ إِطْفَاء,audio.word.sayyaara_itfaa,sayyaara_itfaa,sayyaara_itfaa.mp3,transport
487,word.sayyaara_shurta,transport-12,سيارة شرطة,سَيَّارَةُ شُرْطَة,audio.word.sayyaara_shurta,sayyaara_shurta,sayyaara_shurta.mp3,transport
488,word.jarraar,transport-13,جرار,جَرَّار,audio.word.jarraar,jarraar,jarraar.mp3,transport
489,word.mirwahiyya,transport-14,مروحية,مِرْوَحِيَّة,audio.word.mirwahiyya,mirwahiyya,mirwahiyya.mp3,transport
490,word.saarukh,transport-15,صاروخ,صَارُوخ,audio.word.saarukh,saarukh,saarukh.mp3,transport
491,word.ghawwaasa,transport-16,غواصة,غَوَّاصَة,audio.word.ghawwaasa,ghawwaasa,ghawwaasa.mp3,transport
492,word.mitru,transport-17,مترو,مِتْرُو,audio.word.mitru,mitru,mitru.mp3,transport
493,word.taaksi,transport-18,تاكسي,تَاكْسِي,audio.word.taaksi,taaksi,taaksi.mp3,transport
494,word.araba,transport-19,عربة,عَرَبَة,audio.word.araba,araba,araba.mp3,transport
495,word.mizlaja,transport-20,مزلجة,مِزْلَجَة,audio.word.mizlaja,mizlaja,mizlaja.mp3,transport
496,word.lawhu_tazalluj,transport-21,لوح تزلج,لَوْحُ تَزَلُّج,audio.word.lawhu_tazalluj,lawhu_tazalluj,lawhu_tazalluj.mp3,transport
497,word.mintaad,transport-22,منطاد,مِنْطَاد,audio.word.mintaad,mintaad,mintaad.mp3,transport
498,word.ajala,transport-23,عجلة,عَجَلَة,audio.word.ajala,ajala,ajala.mp3,transport
499,word.miqwad,transport-24,مقود,مِقْوَد,audio.word.miqwad,miqwad,miqwad.mp3,transport
500,word.tariq,transport-25,طريق,طَرِيق,audio.word.tariq,tariq,tariq.mp3,transport
501,word.jisr,transport-26,جسر,جِسْر,audio.word.jisr,jisr,jisr.mp3,transport
502,word.nafaq,transport-27,نفق,نَفَق,audio.word.nafaq,nafaq,nafaq.mp3,transport
503,word.mahatta,transport-28,محطة,مَحَطَّة,audio.word.mahatta,mahatta,mahatta.mp3,transport
504,word.mataar,transport-29,مطار,مَطَار,audio.word.mataar,mataar,mataar.mp3,transport
505,word.minaa,transport-30,ميناء,مِينَاء,audio.word.minaa,minaa,minaa.mp3,transport
506,word.ishaara_murur,transport-31,إشارة مرور,إِشَارَةُ مُرُور,audio.word.ishaara_murur,ishaara_murur,ishaara_murur.mp3,transport
507,word.mawqif,transport-32,موقف,مَوْقِف,audio.word.mawqif,mawqif,mawqif.mp3,transport
508,word.waqud,transport-33,وقود,وَقُود,audio.word.waqud,waqud,waqud.mp3,transport
509,word.khudha,transport-34,خوذة,خُوذَة,audio.word.khudha,khudha,khudha.mp3,transport
510,word.hizaamu_amaan,transport-35,حزام أمان,حِزَامُ أَمَان,audio.word.hizaamu_amaan,hizaamu_amaan,hizaamu_amaan.mp3,transport
511,word.tabib,jobs-1,طبيب,طَبِيب,audio.word.tabib,tabib,tabib.mp3,jobs
512,word.tabiba,jobs-2,طبيبة,طَبِيبَة,audio.word.tabiba,tabiba,tabiba.mp3,jobs
513,word.mumarrid,jobs-3,ممرض,مُمَرِّض,audio.word.mumarrid,mumarrid,mumarrid.mp3,jobs
514,word.muallim,jobs-4,معلم,مُعَلِّم,audio.word.muallim,muallim,muallim.mp3,jobs
515,word.muhandis,jobs-5,مهندس,مُهَنْدِس,audio.word.muhandis,muhandis,muhandis.mp3,jobs
516,word.shurti,jobs-6,شرطي,شُرْطِيّ,audio.word.shurti,shurti,shurti.mp3,jobs
517,word.itfaayi,jobs-7,إطفائي,إِطْفَائِيّ,audio.word.itfaayi,itfaayi,itfaayi.mp3,jobs
518,word.tayyaar,jobs-8,طيار,طَيَّار,audio.word.tayyaar,tayyaar,tayyaar.mp3,jobs
519,word.bahhaar,jobs-9,بحار,بَحَّار,audio.word.bahhaar,bahhaar,bahhaar.mp3,jobs
520,word.saayiq,jobs-10,سائق,سَائِق,audio.word.saayiq,saayiq,saayiq.mp3,jobs
521,word.fallaah,jobs-11,فلاح,فَلَّاح,audio.word.fallaah,fallaah,fallaah.mp3,jobs
522,word.khabbaaz,jobs-12,خباز,خَبَّاز,audio.word.khabbaaz,khabbaaz,khabbaaz.mp3,jobs
523,word.tabbaakh,jobs-13,طباخ,طَبَّاخ,audio.word.tabbaakh,tabbaakh,tabbaakh.mp3,jobs
524,word.jazzaar,jobs-14,جزار,جَزَّار,audio.word.jazzaar,jazzaar,jazzaar.mp3,jobs
525,word.baqqaal,jobs-15,بقال,بَقَّال,audio.word.baqqaal,baqqaal,baqqaal.mp3,jobs
